timestamp,instrument,open,high,low,close,volume
2025-01-01 09:15:00,BANKNIFTY,50841.9,50970.7,50837.85,50891.3,0
2025-01-01 09:16:00,BANKNIFTY,50890.7,50892.5,50728.95,50791.35,0
2025-01-01 09:17:00,BANKNIFTY,50790.8,50840.25,50786.65,50807.05,0
2025-01-01 09:18:00,BANKNIFTY,50810.65,50824.15,50791.35,50820.15,0
2025-01-01 09:19:00,BANKNIFTY,50814.15,50852.85,50781.6,50836.8,0
2025-01-01 09:20:00,BANKNIFTY,50817.25,50839.8,50784.6,50787.4,0
2025-01-01 09:21:00,BANKNIFTY,50787.55,50792.0,50710.35,50713.65,0
2025-01-01 09:22:00,BANKNIFTY,50709.85,50750.9,50696.3,50749.0,0
2025-01-01 09:23:00,BANKNIFTY,50750.5,50759.75,50724.15,50734.75,0
2025-01-01 09:24:00,BANKNIFTY,50731.45,50733.5,50705.7,50714.4,0
2025-01-01 09:25:00,BANKNIFTY,50718.85,50742.5,50706.1,50738.7,0
2025-01-01 09:26:00,BANKNIFTY,50727.35,50756.35,50726.95,50749.2,0
2025-01-01 09:27:00,BANKNIFTY,50750.0,50787.25,50744.95,50759.75,0
2025-01-01 09:28:00,BANKNIFTY,50756.35,50758.55,50741.7,50751.9,0
2025-01-01 09:29:00,BANKNIFTY,50753.55,50763.7,50741.85,50741.85,0
2025-01-01 09:30:00,BANKNIFTY,50739.9,50775.95,50727.9,50769.5,0
2025-01-01 09:31:00,BANKNIFTY,50765.35,50784.05,50759.3,50759.3,0
2025-01-01 09:32:00,BANKNIFTY,50757.8,50757.8,50689.0,50689.0,0
2025-01-01 09:33:00,BANKNIFTY,50690.85,50690.85,50642.3,50654.0,0
2025-01-01 09:34:00,BANKNIFTY,50653.1,50661.55,50623.4,50638.15,0
2025-01-01 09:35:00,BANKNIFTY,50640.6,50645.75,50622.55,50626.1,0
2025-01-01 09:36:00,BANKNIFTY,50625.1,50640.15,50618.4,50635.5,0
2025-01-01 09:37:00,BANKNIFTY,50636.6,50645.85,50612.45,50630.55,0
2025-01-01 09:38:00,BANKNIFTY,50629.9,50658.5,50625.6,50649.5,0
2025-01-01 09:39:00,BANKNIFTY,50653.4,50669.3,50649.75,50665.9,0
2025-01-01 09:40:00,BANKNIFTY,50662.55,50670.45,50626.8,50633.65,0
2025-01-01 09:41:00,BANKNIFTY,50632.55,50640.55,50627.2,50639.2,0
2025-01-01 09:42:00,BANKNIFTY,50640.05,50660.85,50573.95,50573.95,0
2025-01-01 09:43:00,BANKNIFTY,50581.6,50594.15,50572.35,50586.4,0
2025-01-01 09:44:00,BANKNIFTY,50586.4,50627.4,50585.7,50627.4,0
2025-01-01 09:45:00,BANKNIFTY,50623.65,50623.65,50574.85,50588.3,0
2025-01-01 09:46:00,BANKNIFTY,50580.25,50580.4,50517.25,50524.5,0
2025-01-01 09:47:00,BANKNIFTY,50525.45,50530.5,50508.1,50527.0,0
2025-01-01 09:48:00,BANKNIFTY,50520.4,50534.8,50485.05,50519.75,0
2025-01-01 09:49:00,BANKNIFTY,50521.65,50539.15,50502.85,50518.4,0
2025-01-01 09:50:00,BANKNIFTY,50515.55,50533.3,50498.6,50528.75,0
2025-01-01 09:51:00,BANKNIFTY,50525.55,50554.8,50519.1,50548.95,0
2025-01-01 09:52:00,BANKNIFTY,50543.75,50547.75,50516.7,50526.9,0
2025-01-01 09:53:00,BANKNIFTY,50529.95,50537.95,50520.35,50534.95,0
2025-01-01 09:54:00,BANKNIFTY,50539.35,50557.3,50529.05,50536.6,0
2025-01-01 09:55:00,BANKNIFTY,50537.2,50553.9,50518.45,50552.35,0
2025-01-01 09:56:00,BANKNIFTY,50556.0,50601.6,50550.95,50587.4,0
2025-01-01 09:57:00,BANKNIFTY,50588.9,50615.8,50576.5,50613.15,0
2025-01-01 09:58:00,BANKNIFTY,50612.25,50629.65,50600.8,50614.5,0
2025-01-01 09:59:00,BANKNIFTY,50613.15,50615.05,50593.0,50611.35,0
2025-01-01 10:00:00,BANKNIFTY,50608.75,50657.6,50579.25,50656.7,0
2025-01-01 10:01:00,BANKNIFTY,50654.95,50661.2,50636.45,50661.2,0
2025-01-01 10:02:00,BANKNIFTY,50661.85,50664.9,50628.3,50633.8,0
2025-01-01 10:03:00,BANKNIFTY,50643.65,50643.65,50613.85,50613.85,0
2025-01-01 10:04:00,BANKNIFTY,50615.6,50632.5,50599.5,50616.35,0
2025-01-01 10:05:00,BANKNIFTY,50614.95,50635.4,50605.55,50635.4,0
2025-01-01 10:06:00,BANKNIFTY,50634.2,50665.4,50629.3,50656.2,0
2025-01-01 10:07:00,BANKNIFTY,50661.1,50661.1,50638.4,50649.1,0
2025-01-01 10:08:00,BANKNIFTY,50659.2,50664.0,50649.15,50657.35,0
2025-01-01 10:09:00,BANKNIFTY,50659.9,50703.85,50650.8,50689.1,0
2025-01-01 10:10:00,BANKNIFTY,50690.45,50699.35,50683.45,50697.3,0
2025-01-01 10:11:00,BANKNIFTY,50696.4,50763.0,50689.25,50763.0,0
2025-01-01 10:12:00,BANKNIFTY,50764.4,50841.0,50751.35,50792.1,0
2025-01-01 10:13:00,BANKNIFTY,50795.95,50823.2,50794.25,50804.0,0
2025-01-01 10:14:00,BANKNIFTY,50803.3,50803.3,50769.7,50790.25,0
2025-01-01 10:15:00,BANKNIFTY,50790.05,50792.75,50772.9,50773.5,0
2025-01-01 10:16:00,BANKNIFTY,50772.95,50803.4,50767.8,50803.4,0
2025-01-01 10:17:00,BANKNIFTY,50804.4,50812.75,50777.2,50778.35,0
2025-01-01 10:18:00,BANKNIFTY,50777.4,50793.2,50765.15,50788.9,0
2025-01-01 10:19:00,BANKNIFTY,50792.2,50806.15,50778.8,50798.0,0
2025-01-01 10:20:00,BANKNIFTY,50797.6,50801.95,50779.95,50791.1,0
2025-01-01 10:21:00,BANKNIFTY,50790.6,50858.6,50787.7,50845.05,0
2025-01-01 10:22:00,BANKNIFTY,50838.95,50856.2,50828.95,50836.4,0
2025-01-01 10:23:00,BANKNIFTY,50836.15,50847.9,50810.85,50838.45,0
2025-01-01 10:24:00,BANKNIFTY,50844.55,50848.4,50829.6,50845.25,0
2025-01-01 10:25:00,BANKNIFTY,50847.55,50869.2,50842.9,50857.35,0
2025-01-01 10:26:00,BANKNIFTY,50858.6,50861.75,50837.75,50845.6,0
2025-01-01 10:27:00,BANKNIFTY,50840.0,50870.15,50835.75,50862.5,0
2025-01-01 10:28:00,BANKNIFTY,50863.5,50867.15,50841.65,50857.25,0
2025-01-01 10:29:00,BANKNIFTY,50859.6,50884.0,50852.3,50884.0,0
2025-01-01 10:30:00,BANKNIFTY,50879.15,50881.1,50865.5,50880.65,0
2025-01-01 10:31:00,BANKNIFTY,50880.1,50890.15,50872.2,50887.25,0
2025-01-01 10:32:00,BANKNIFTY,50887.05,50887.05,50859.6,50863.6,0
