timestamp,instrument,open,high,low,close,volume
2026-03-02 11:34:00,NIFTY,24804.85,24808.8,24804.2,24808.05,0
2026-03-02 11:35:00,NIFTY,24807.65,24818.4,24807.65,24811.6,0
2026-03-02 11:36:00,NIFTY,24811.65,24818.05,24810.85,24811.65,0
2026-03-02 11:37:00,NIFTY,24811.8,24812.9,24806.25,24808.9,0
2026-03-02 11:38:00,NIFTY,24808.7,24817.55,24808.05,24817.55,0
2026-03-02 11:39:00,NIFTY,24818.55,24825.45,24817.75,24822.95,0
2026-03-02 11:40:00,NIFTY,24822.1,24824.5,24807.7,24810.2,0
2026-03-02 11:41:00,NIFTY,24810.75,24819.55,24810.5,24814.35,0
2026-03-02 11:42:00,NIFTY,24816.45,24821.65,24812.4,24818.5,0
2026-03-02 11:43:00,NIFTY,24818.65,24823.9,24814.1,24816.8,0
2026-03-02 11:44:00,NIFTY,24816.9,24822.15,24815.75,24821.6,0
2026-03-02 11:45:00,NIFTY,24822.2,24827.1,24813.9,24825.8,0
2026-03-02 11:46:00,NIFTY,24826.25,24838.45,24824.5,24836.45,0
2026-03-02 11:47:00,NIFTY,24836.6,24842.8,24830.75,24830.9,0
2026-03-02 11:48:00,NIFTY,24832.1,24832.75,24817.85,24824.65,0
2026-03-02 11:49:00,NIFTY,24824.15,24824.15,24813.65,24815.3,0
2026-03-02 11:50:00,NIFTY,24815.9,24821.85,24811.05,24812.15,0
2026-03-02 11:51:00,NIFTY,24811.45,24816.55,24803.9,24812.1,0
2026-03-02 11:52:00,NIFTY,24812.8,24812.8,24796.8,24798.05,0
2026-03-02 11:53:00,NIFTY,24795.25,24805.55,24794.0,24795.1,0
2026-03-02 11:54:00,NIFTY,24797.3,24804.9,24793.65,24804.2,0
2026-03-02 11:55:00,NIFTY,24804.25,24806.25,24798.0,24800.85,0
2026-03-02 11:56:00,NIFTY,24801.45,24804.4,24794.35,24799.1,0
2026-03-02 11:57:00,NIFTY,24798.8,24800.75,24792.8,24796.35,0
2026-03-02 11:58:00,NIFTY,24797.3,24799.4,24792.2,24795.45,0
2026-03-02 11:59:00,NIFTY,24793.8,24795.05,24782.7,24784.0,0
2026-03-02 12:00:00,NIFTY,24784.15,24784.6,24764.4,24773.65,0
2026-03-02 12:01:00,NIFTY,24775.05,24781.8,24772.0,24773.7,0
2026-03-02 12:02:00,NIFTY,24774.75,24775.5,24768.7,24770.65,0
2026-03-02 12:03:00,NIFTY,24771.1,24776.4,24765.75,24769.15,0
2026-03-02 12:04:00,NIFTY,24770.05,24776.6,24765.55,24773.7,0
2026-03-02 12:05:00,NIFTY,24775.1,24775.1,24762.55,24763.1,0
2026-03-02 12:06:00,NIFTY,24764.95,24770.15,24761.6,24766.9,0
2026-03-02 12:07:00,NIFTY,24765.55,24777.45,24764.95,24774.55,0
2026-03-02 12:08:00,NIFTY,24775.6,24779.0,24770.2,24772.45,0
2026-03-02 12:09:00,NIFTY,24771.0,24776.2,24766.8,24770.75,0
2026-03-02 12:10:00,NIFTY,24768.7,24772.2,24764.75,24767.2,0
2026-03-02 12:11:00,NIFTY,24767.8,24771.95,24763.7,24770.2,0
2026-03-02 12:12:00,NIFTY,24770.65,24781.2,24769.5,24774.75,0
2026-03-02 12:13:00,NIFTY,24776.25,24778.25,24770.0,24772.85,0
2026-03-02 12:14:00,NIFTY,24774.7,24774.85,24743.25,24744.55,0
2026-03-02 12:15:00,NIFTY,24743.5,24756.0,24726.7,24727.85,0
2026-03-02 12:16:00,NIFTY,24726.35,24753.2,24725.6,24736.4,0
2026-03-02 12:17:00,NIFTY,24739.6,24742.95,24729.55,24732.4,0
2026-03-02 12:18:00,NIFTY,24732.4,24733.3,24721.7,24728.9,0
2026-03-02 12:19:00,NIFTY,24729.45,24733.2,24723.65,24726.5,0
2026-03-02 12:20:00,NIFTY,24725.3,24734.95,24724.45,24733.6,0
2026-03-02 12:21:00,NIFTY,24733.0,24733.0,24722.9,24724.85,0
2026-03-02 12:22:00,NIFTY,24725.55,24732.1,24720.75,24720.75,0
2026-03-02 12:23:00,NIFTY,24720.0,24730.8,24718.55,24730.25,0
2026-03-02 12:24:00,NIFTY,24731.3,24736.3,24726.8,24728.55,0
2026-03-02 12:25:00,NIFTY,24728.45,24731.7,24726.35,24729.6,0
2026-03-02 12:26:00,NIFTY,24730.25,24731.45,24728.3,24728.3,0
2026-03-02 12:27:00,NIFTY,24728.05,24736.95,24726.8,24733.6,0
2026-03-02 12:28:00,NIFTY,24733.9,24737.25,24721.9,24724.85,0
2026-03-02 12:29:00,NIFTY,24724.15,24736.5,24721.45,24733.7,0
2026-03-02 12:30:00,NIFTY,24733.8,24733.85,24724.85,24728.0,0
2026-03-02 12:31:00,NIFTY,24727.25,24732.9,24727.2,24731.85,0
2026-03-02 12:32:00,NIFTY,24734.35,24741.25,24733.3,24736.75,0
2026-03-02 12:33:00,NIFTY,24732.85,24736.75,24730.2,24734.5,0
2026-03-02 12:34:00,NIFTY,24734.05,24737.25,24731.75,24734.9,0
2026-03-02 12:35:00,NIFTY,24734.15,24736.05,24726.15,24727.05,0
2026-03-02 12:36:00,NIFTY,24725.9,24736.65,24725.9,24729.15,0
2026-03-02 12:37:00,NIFTY,24729.75,24736.35,24727.5,24736.35,0
2026-03-02 12:38:00,NIFTY,24735.6,24736.8,24694.4,24695.7,0
2026-03-02 12:39:00,NIFTY,24694.45,24708.45,24691.5,24695.75,0
2026-03-02 12:40:00,NIFTY,24695.65,24712.8,24688.85,24702.8,0
2026-03-02 12:41:00,NIFTY,24702.95,24708.15,24699.2,24699.2,0
2026-03-02 12:42:00,NIFTY,24698.7,24699.95,24691.0,24691.95,0
2026-03-02 12:43:00,NIFTY,24690.75,24695.35,24685.4,24688.5,0
2026-03-02 12:44:00,NIFTY,24688.1,24693.55,24684.9,24687.9,0
2026-03-02 12:45:00,NIFTY,24687.5,24692.75,24679.1,24683.6,0
2026-03-02 12:46:00,NIFTY,24683.7,24703.0,24683.7,24697.0,0
2026-03-02 12:47:00,NIFTY,24696.95,24707.15,24693.0,24694.7,0
2026-03-02 12:48:00,NIFTY,24694.9,24697.15,24689.45,24689.45,0
2026-03-02 12:49:00,NIFTY,24690.3,24692.2,24685.55,24688.6,0
2026-03-02 12:50:00,NIFTY,24687.6,24694.9,24686.3,24689.95,0
2026-03-02 12:51:00,NIFTY,24689.9,24693.3,24685.25,24693.3,0
2026-03-02 12:52:00,NIFTY,24692.05,24704.15,24692.05,24704.15,0
2026-03-02 12:53:00,NIFTY,24704.35,24706.35,24693.65,24701.0,0
2026-03-02 12:54:00,NIFTY,24701.8,24711.8,24697.85,24698.1,0
2026-03-02 12:55:00,NIFTY,24697.8,24705.4,24697.8,24699.7,0
2026-03-02 12:56:00,NIFTY,24701.2,24701.6,24693.55,24695.25,0
2026-03-02 12:57:00,NIFTY,24693.35,24696.35,24688.1,24693.15,0
2026-03-02 12:58:00,NIFTY,24692.3,24696.45,24687.8,24690.45,0
2026-03-02 12:59:00,NIFTY,24690.45,24700.45,24689.55,24697.05,0
2026-03-02 13:00:00,NIFTY,24698.95,24701.35,24691.9,24693.2,0
2026-03-02 13:01:00,NIFTY,24693.65,24706.65,24686.85,24702.2,0
2026-03-02 13:02:00,NIFTY,24702.8,24706.25,24697.7,24698.2,0
2026-03-02 13:03:00,NIFTY,24700.15,24703.65,24697.2,24698.3,0
2026-03-02 13:04:00,NIFTY,24699.6,24702.95,24695.05,24697.7,0
2026-03-02 13:05:00,NIFTY,24699.3,24700.1,24692.25,24695.45,0
2026-03-02 13:06:00,NIFTY,24695.7,24699.25,24694.05,24696.05,0
2026-03-02 13:07:00,NIFTY,24696.5,24700.75,24694.25,24698.95,0
2026-03-02 13:08:00,NIFTY,24698.7,24702.45,24696.3,24697.9,0
2026-03-02 13:09:00,NIFTY,24697.85,24701.75,24692.25,24692.9,0
2026-03-02 13:10:00,NIFTY,24692.9,24698.95,24691.9,24696.3,0
2026-03-02 13:11:00,NIFTY,24696.8,24699.45,24689.6,24696.05,0
2026-03-02 13:12:00,NIFTY,24697.15,24698.1,24690.65,24690.65,0
2026-03-02 13:13:00,NIFTY,24691.75,24696.55,24689.15,24696.1,0
2026-03-02 13:14:00,NIFTY,24696.5,24696.65,24691.8,24695.5,0
2026-03-02 13:15:00,NIFTY,24695.65,24708.2,24694.5,24697.95,0
2026-03-02 13:16:00,NIFTY,24698.3,24708.8,24696.5,24697.15,0
2026-03-02 13:17:00,NIFTY,24698.35,24701.4,24691.45,24693.8,0
2026-03-02 13:18:00,NIFTY,24694.4,24699.6,24688.4,24697.2,0
2026-03-02 13:19:00,NIFTY,24697.5,24699.75,24693.05,24699.2,0
2026-03-02 13:20:00,NIFTY,24696.75,24699.45,24691.45,24698.1,0
2026-03-02 13:21:00,NIFTY,24699.1,24700.55,24691.2,24697.85,0
2026-03-02 13:22:00,NIFTY,24697.9,24704.6,24695.9,24698.5,0
2026-03-02 13:23:00,NIFTY,24698.5,24700.0,24692.45,24695.05,0
2026-03-02 13:24:00,NIFTY,24695.1,24700.65,24692.9,24696.0,0
2026-03-02 13:25:00,NIFTY,24696.3,24697.9,24690.55,24691.1,0
2026-03-02 13:26:00,NIFTY,24689.85,24692.2,24680.7,24688.5,0
2026-03-02 13:27:00,NIFTY,24687.9,24691.1,24678.35,24683.1,0
2026-03-02 13:28:00,NIFTY,24682.2,24684.45,24673.0,24676.3,0
2026-03-02 13:29:00,NIFTY,24676.5,24683.05,24671.6,24679.5,0
2026-03-02 13:30:00,NIFTY,24677.8,24680.7,24671.65,24675.45,0
2026-03-02 13:31:00,NIFTY,24674.7,24678.45,24669.7,24675.65,0
2026-03-02 13:32:00,NIFTY,24674.35,24674.45,24668.45,24673.65,0
2026-03-02 13:33:00,NIFTY,24673.8,24690.6,24670.9,24689.65,0
2026-03-02 13:34:00,NIFTY,24690.65,24690.65,24676.8,24677.25,0
2026-03-02 13:35:00,NIFTY,24677.9,24685.7,24673.65,24680.65,0
2026-03-02 13:36:00,NIFTY,24681.95,24687.85,24680.4,24684.4,0
2026-03-02 13:37:00,NIFTY,24684.75,24687.55,24681.85,24683.4,0
2026-03-02 13:38:00,NIFTY,24682.15,24685.2,24675.8,24677.9,0
2026-03-02 13:39:00,NIFTY,24677.6,24678.65,24669.65,24674.95,0
2026-03-02 13:40:00,NIFTY,24675.7,24675.95,24665.8,24665.8,0
2026-03-02 13:41:00,NIFTY,24665.6,24665.6,24655.55,24659.4,0
2026-03-02 13:42:00,NIFTY,24658.1,24670.65,24657.55,24664.7,0
2026-03-02 13:43:00,NIFTY,24664.7,24670.95,24659.5,24668.1,0
2026-03-02 13:44:00,NIFTY,24668.15,24676.5,24663.15,24675.35,0
2026-03-02 13:45:00,NIFTY,24675.15,24678.5,24668.05,24668.05,0
2026-03-02 13:46:00,NIFTY,24669.6,24672.55,24665.65,24667.35,0
2026-03-02 13:47:00,NIFTY,24667.05,24669.85,24660.45,24664.8,0
2026-03-02 13:48:00,NIFTY,24665.3,24668.8,24661.05,24662.85,0
2026-03-02 13:49:00,NIFTY,24663.35,24664.9,24658.3,24661.45,0
2026-03-02 13:50:00,NIFTY,24661.05,24665.35,24658.5,24663.2,0
2026-03-02 13:51:00,NIFTY,24663.35,24663.95,24652.5,24652.5,0
2026-03-02 13:52:00,NIFTY,24652.85,24654.6,24643.9,24647.75,0
2026-03-02 13:53:00,NIFTY,24648.0,24651.0,24642.8,24646.65,0
2026-03-02 13:54:00,NIFTY,24648.3,24650.3,24644.25,24645.85,0
2026-03-02 13:55:00,NIFTY,24646.7,24647.0,24622.55,24624.85,0
2026-03-02 13:56:00,NIFTY,24620.25,24623.75,24614.6,24614.6,0
2026-03-02 13:57:00,NIFTY,24613.05,24618.7,24604.5,24611.3,0
2026-03-02 13:58:00,NIFTY,24609.5,24622.8,24609.1,24618.4,0
2026-03-02 13:59:00,NIFTY,24615.2,24620.8,24613.25,24614.4,0
2026-03-02 14:00:00,NIFTY,24615.55,24618.85,24609.95,24610.2,0
2026-03-02 14:01:00,NIFTY,24608.75,24613.95,24603.5,24611.7,0
2026-03-02 14:02:00,NIFTY,24613.15,24622.0,24613.1,24622.0,0
2026-03-02 14:03:00,NIFTY,24621.95,24688.35,24621.6,24688.35,0
2026-03-02 14:04:00,NIFTY,24689.95,24730.15,24687.1,24687.3,0
2026-03-02 14:05:00,NIFTY,24686.35,24721.65,24685.3,24706.55,0
2026-03-02 14:06:00,NIFTY,24708.9,24744.15,24707.65,24744.15,0
2026-03-02 14:07:00,NIFTY,24744.5,24753.35,24741.9,24750.75,0
2026-03-02 14:08:00,NIFTY,24752.2,24780.1,24736.35,24739.55,0
2026-03-02 14:09:00,NIFTY,24743.7,24752.05,24736.15,24746.5,0
2026-03-02 14:10:00,NIFTY,24746.25,24758.15,24745.3,24756.3,0
2026-03-02 14:11:00,NIFTY,24757.25,24767.15,24750.35,24755.45,0
2026-03-02 14:12:00,NIFTY,24754.7,24774.05,24754.35,24772.75,0
2026-03-02 14:13:00,NIFTY,24775.75,24795.5,24775.75,24782.65,0
2026-03-02 14:14:00,NIFTY,24783.1,24794.2,24783.05,24787.4,0
2026-03-02 14:15:00,NIFTY,24787.5,24794.55,24752.35,24756.3,0
2026-03-02 14:16:00,NIFTY,24755.05,24790.85,24755.05,24790.45,0
2026-03-02 14:17:00,NIFTY,24789.75,24791.2,24768.85,24773.95,0
2026-03-02 14:18:00,NIFTY,24775.1,24789.15,24774.6,24787.05,0
2026-03-02 14:19:00,NIFTY,24786.8,24788.55,24776.8,24782.15,0
2026-03-02 14:20:00,NIFTY,24782.65,24790.45,24776.15,24783.45,0
2026-03-02 14:21:00,NIFTY,24785.9,24791.3,24771.9,24772.4,0
2026-03-02 14:22:00,NIFTY,24772.1,24772.15,24755.55,24760.95,0
2026-03-02 14:23:00,NIFTY,24761.5,24779.7,24757.35,24777.7,0
2026-03-02 14:24:00,NIFTY,24777.8,24785.85,24774.5,24779.25,0
2026-03-02 14:25:00,NIFTY,24779.5,24782.1,24768.9,24768.9,0
2026-03-02 14:26:00,NIFTY,24768.25,24769.7,24755.65,24757.9,0
2026-03-02 14:27:00,NIFTY,24759.35,24766.5,24742.8,24743.55,0
2026-03-02 14:28:00,NIFTY,24742.2,24745.1,24728.2,24733.95,0
2026-03-02 14:29:00,NIFTY,24732.75,24734.35,24727.8,24730.3,0
2026-03-02 14:30:00,NIFTY,24730.9,24742.0,24724.85,24730.65,0
2026-03-02 14:31:00,NIFTY,24729.65,24730.95,24722.5,24726.9,0
2026-03-02 14:32:00,NIFTY,24727.5,24738.3,24726.7,24738.3,0
2026-03-02 14:33:00,NIFTY,24736.8,24768.65,24736.8,24767.65,0
2026-03-02 14:34:00,NIFTY,24770.6,24799.75,24762.6,24799.75,0
2026-03-02 14:35:00,NIFTY,24801.85,24847.3,24801.85,24841.35,0
2026-03-02 14:36:00,NIFTY,24835.85,24839.4,24811.55,24832.1,0
2026-03-02 14:37:00,NIFTY,24832.55,24837.75,24819.25,24820.35,0
2026-03-02 14:38:00,NIFTY,24821.15,24844.35,24805.0,24844.35,0
2026-03-02 14:39:00,NIFTY,24847.35,24854.35,24833.15,24837.65,0
2026-03-02 14:40:00,NIFTY,24838.35,24869.05,24838.35,24867.35,0
2026-03-02 14:41:00,NIFTY,24868.95,24875.7,24862.7,24873.6,0
2026-03-02 14:42:00,NIFTY,24869.0,24875.45,24850.3,24863.6,0
2026-03-02 14:43:00,NIFTY,24863.95,24864.15,24852.5,24857.1,0
2026-03-02 14:44:00,NIFTY,24857.55,24871.15,24857.45,24864.85,0
2026-03-02 14:45:00,NIFTY,24865.3,24868.55,24845.0,24845.0,0
2026-03-02 14:46:00,NIFTY,24843.75,24845.95,24832.4,24832.75,0
2026-03-02 14:47:00,NIFTY,24831.5,24886.85,24825.9,24886.85,0
2026-03-02 14:48:00,NIFTY,24891.25,24891.25,24861.95,24880.2,0
2026-03-02 14:49:00,NIFTY,24877.7,24881.1,24863.5,24873.35,0
2026-03-02 14:50:00,NIFTY,24871.1,24878.8,24864.6,24873.9,0
2026-03-02 14:51:00,NIFTY,24872.15,24874.7,24851.15,24863.0,0
2026-03-02 14:52:00,NIFTY,24860.15,24875.5,24858.55,24875.5,0
2026-03-02 14:53:00,NIFTY,24877.05,24879.3,24870.55,24872.65,0
2026-03-02 14:54:00,NIFTY,24872.4,24880.45,24869.95,24876.5,0
